time_s,src1_valid
2.25,0
2.255,0
2.26,0
2.265,0
2.27,0
2.275,0
2.28,0
2.285,0
2.29,0
2.295,0
2.3,0
2.305,0
2.31,0
2.315,0
2.32,0
2.325,0
2.33,0
2.335,0
2.34,0
2.345,0
2.35,0
2.355,0
2.36,0
2.365,0
2.37,0
2.375,0
2.38,0
2.385,0
2.39,0
2.395,0
2.4,0
2.405,0
2.41,0
2.415,0
2.42,0
2.425,0
2.43,0
2.435,0
2.44,0
2.445,0
2.45,0
2.455,0
2.46,0
2.465,0
2.47,0
2.475,0
2.48,0
2.485,0
2.49,0
2.495,0
2.5,0
2.505,0
2.51,0
2.515,0
2.52,0
2.525,0
2.53,0
2.535,0
2.54,0
2.545,0
2.55,0
2.555,0
2.56,0
2.565,0
2.57,0
2.575,0
2.58,0
2.585,0
2.59,0
2.595,0
2.6,0
2.605,0
2.61,0
2.615,0
2.62,0
2.625,0
2.63,0
2.635,0
2.64,0
2.645,0
2.65,0
2.655,0
2.66,0
2.665,0
2.67,0
2.675,0
2.68,0
2.685,0
2.69,0
2.695,0
2.7,0
2.705,0
2.71,0
2.715,0
2.72,0
2.725,0
2.73,0
2.735,0
2.74,0
2.745,0
2.75,0
2.755,0
2.76,0
2.765,0
2.77,0
2.775,0
2.78,0
2.785,0
2.79,0
2.795,0
2.8,0
2.805,0
2.81,0
2.815,0
2.82,0
2.825,0
2.83,0
2.835,0
2.84,0
2.845,0
2.85,0
2.855,0
2.86,0
2.865,0
2.87,0
2.875,0
2.88,0
2.885,0
2.89,0
2.895,0
2.9,0
2.905,0
2.91,0
2.915,0
2.92,0
2.925,0
2.93,0
2.935,0
2.94,0
2.945,0
2.95,0
2.955,0
2.96,0
2.965,0
2.97,0
2.975,0
2.98,0
2.985,0
2.99,0
2.995,0
3,0
3.005,0
3.01,0
3.015,0
3.02,0
3.025,0
3.03,0
3.035,0
3.04,0
3.045,0
3.05,0
3.055,0
3.06,0
3.065,0
3.07,0
3.075,0
3.08,0
3.085,0
3.09,0
3.095,0
3.1,0
3.105,0
3.11,0
3.115,0
3.12,0
3.125,0
3.13,0
3.135,0
3.14,0
3.145,0
3.15,0
3.155,0
3.16,0
3.165,0
3.17,0
3.175,0
3.18,0
3.185,0
3.19,0
3.195,0
3.2,0
3.205,0
3.21,0
3.215,0
3.22,0
3.225,0
3.23,0
3.235,0
3.24,0
3.245,0
3.25,0
3.255,0
3.26,0
3.265,0
3.27,0
3.275,0
3.28,0
3.285,0
3.29,0
3.295,0
3.3,0
3.305,0
3.31,0
3.315,0
3.32,0
3.325,0
3.33,0
3.335,0
3.34,0
3.345,0
3.35,0
3.355,0
3.36,0
3.365,0
3.37,0
3.375,0
3.38,0
3.385,0
3.39,0
3.395,0
3.4,0
3.405,0
3.41,0
3.415,0
3.42,0
3.425,0
3.43,0
3.435,0
3.44,0
3.445,0
3.45,0
3.455,0
3.46,0
3.465,0
3.47,0
3.475,0
3.48,0
3.485,0
3.49,0
3.495,0
3.5,0
3.505,0
3.51,0
3.515,0
3.52,0
3.525,0
3.53,0
3.535,0
3.54,0
3.545,0
3.55,0
3.555,0
3.56,0
3.565,0
3.57,0
3.575,0
3.58,0
3.585,0
3.59,0
3.595,0
3.6,0
3.605,0
3.61,0
3.615,0
3.62,0
3.625,0
3.63,0
3.635,0
3.64,0
3.645,0
3.65,0
3.655,0
3.66,0
3.665,0
3.67,0
3.675,0
3.68,0
3.685,0
3.69,0
3.695,0
3.7,0
3.705,0
3.71,0
3.715,0
3.72,0
3.725,0
3.73,0
3.735,0
3.74,0
3.745,0
3.75,0
3.755,0
3.76,0
3.765,0
3.77,0
3.775,0
3.78,0
3.785,0
3.79,0
3.795,0
3.8,0
3.805,0
3.81,0
3.815,0
3.82,0
3.825,0
3.83,0
3.835,0
3.84,0
3.845,0
3.85,0
3.855,0
3.86,0
3.865,0
3.87,0
3.875,0
3.88,0
3.885,0
3.89,0
3.895,0
3.9,0
3.905,0
3.91,0
3.915,0
3.92,0
3.925,0
3.93,0
3.935,0
3.94,0
3.945,0
3.95,0
3.955,0
3.96,0
3.965,0
3.97,0
3.975,0
3.98,0
3.985,0
3.99,0
3.995,0
4,0
4.005,0
4.01,0
4.015,0
4.02,0
4.025,0
4.03,0
4.035,0
4.04,0
4.045,0
4.05,0
4.055,0
4.06,0
4.065,0
4.07,0
4.075,0
4.08,0
4.085,0
4.09,0
4.095,0
4.1,0
4.105,0
4.11,0
4.115,0
4.12,0
4.125,0
4.13,0
4.135,0
4.14,0
4.145,0
4.15,0
4.155,0
4.16,0
4.165,0
4.17,0
4.175,0
4.18,0
4.185,0
4.19,0
4.195,0
4.2,0
4.205,0
4.21,0
4.215,0
4.22,0
4.225,0
4.23,0
4.235,0
4.24,0
4.245,0
4.25,0
4.255,0
4.26,0
4.265,0
4.27,0
4.275,0
4.28,0
4.285,0
4.29,0
4.295,0
4.3,0
4.305,0
4.31,0
4.315,0
4.32,0
4.325,0
4.33,0
4.335,0
4.34,0
4.345,0
4.35,0
4.355,0
4.36,0
4.365,0
4.37,0
4.375,0
4.38,0
4.385,0
4.39,0
4.395,0
4.4,0
4.405,0
4.41,0
4.415,0
4.42,0
4.425,0
4.43,0
4.435,0
4.44,0
4.445,0
4.45,0
4.455,0
4.46,0
4.465,0
4.47,0
4.475,0
4.48,0
4.485,0
4.49,0
4.495,0
4.5,0
4.505,0
4.51,0
4.515,0
4.52,0
4.525,0
4.53,0
4.535,0
4.54,0
4.545,0
4.55,0
4.555,0
4.56,0
4.565,0
4.57,0
4.575,0
4.58,0
4.585,0
4.59,0
4.595,0
4.6,0
4.605,0
4.61,0
4.615,0
4.62,0
4.625,0
4.63,0
4.635,0
4.64,0
4.645,0
4.65,0
4.655,0
4.66,0
4.665,0
4.67,0
4.675,0
4.68,0
4.685,0
4.69,0
4.695,0
4.7,0
4.705,0
4.71,0
4.715,0
4.72,0
4.725,0
4.73,0
4.735,0
4.74,0
4.745,0
4.75,0
4.755,0
4.76,0
4.765,0
4.77,0
4.775,0
4.78,0
4.785,0
4.79,0
4.795,0
4.8,0
4.805,0
4.81,0
4.815,0
4.82,0
4.825,0
4.83,0
4.835,0
4.84,0
4.845,0
4.85,0
4.855,0
4.86,0
4.865,0
4.87,0
4.875,0
4.88,0
4.885,0
4.89,0
4.895,0
4.9,0
4.905,0
4.91,0
4.915,0
4.92,0
4.925,0
4.93,0
4.935,0
4.94,0
4.945,0
4.95,0
4.955,0
4.96,0
4.965,0
4.97,0
4.975,0
4.98,0
4.985,0
4.99,0
4.995,0
5,0
5.005,0
5.01,0
5.015,0
5.02,0
5.025,0
5.03,0
5.035,0
5.04,0
5.045,0
5.05,0
5.055,0
5.06,0
5.065,0
5.07,0
5.075,0
5.08,0
5.085,0
5.09,0
5.095,0
5.1,0
5.105,0
5.11,0
5.115,0
5.12,0
5.125,0
5.13,0
5.135,0
5.14,0
5.145,0
5.15,0
5.155,0
5.16,0
5.165,0
5.17,0
5.175,0
5.18,0
5.185,0
5.19,0
5.195,0
5.2,0
5.205,0
5.21,0
5.215,0
5.22,0
5.225,0
5.23,0
5.235,0
5.24,0
5.245,0
5.25,0
5.255,0
5.26,0
5.265,0
5.27,0
5.275,0
5.28,0
5.285,0
5.29,0
5.295,0
5.3,0
5.305,0
5.31,0
5.315,0
5.32,0
5.325,0
5.33,0
5.335,0
5.34,0
5.345,0
5.35,0
5.355,0
5.36,0
5.365,0
5.37,0
5.375,0
5.38,0
5.385,0
5.39,0
5.395,0
5.4,0
5.405,0
5.41,0
5.415,0
5.42,0
5.425,0
5.43,0
5.435,0
5.44,0
5.445,0
5.45,0
5.455,0
5.46,0
5.465,0
5.47,0
5.475,0
5.48,0
5.485,0
5.49,0
5.495,0
5.5,0
5.505,0
5.51,0
5.515,0
5.52,0
5.525,0
5.53,0
5.535,0
5.54,0
5.545,0
5.55,0
5.555,0
5.56,0
5.565,0
5.57,0
5.575,0
5.58,0
5.585,0
5.59,0
5.595,0
5.6,0
5.605,0
5.61,0
5.615,0
5.62,0
5.625,0
5.63,0
5.635,0
5.64,0
5.645,0
5.65,0
5.655,0
5.66,0
5.665,0
5.67,0
5.675,0
5.68,0
5.685,0
5.69,0
5.695,0
5.7,0
5.705,0
5.71,0
5.715,0
5.72,0
5.725,0
5.73,0
5.735,0
5.74,0
5.745,0
5.75,0
5.755,0
5.76,0
5.765,0
5.77,0
5.775,0
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,0
5.81,0
5.815,0
5.82,0
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,0
5.855,0
5.86,0
5.865,0
5.87,0
5.875,0
5.88,0
5.885,0
5.89,0
5.895,0
5.9,0
5.905,0
5.91,0
5.915,0
5.92,0
5.925,0
5.93,0
5.935,0
5.94,0
5.945,0
5.95,0
5.955,0
5.96,0
5.965,0
5.97,0
5.975,0
5.98,0
5.985,0
5.99,0
5.995,0
6,0
6.005,0
6.01,0
6.015,0
6.02,0
6.025,0
6.03,0
6.035,0
6.04,0
6.045,0
6.05,0
6.055,0
6.06,0
6.065,0
6.07,0
6.075,0
6.08,0
6.085,0
6.09,0
6.095,0
6.1,0
6.105,0
6.11,0
6.115,0
6.12,0
6.125,0
6.13,0
6.135,0
6.14,0
6.145,0
6.15,0
6.155,0
6.16,0
6.165,0
6.17,0
6.175,0
6.18,0
6.185,0
6.19,0
6.195,0
6.2,0
6.205,0
6.21,0
6.215,0
6.22,0
6.225,0
6.23,0
6.235,0
6.24,0
6.245,0
6.25,0
6.255,0
6.26,0
6.265,0
6.27,0
6.275,0
6.28,0
6.285,0
6.29,0
6.295,0
6.3,0
6.305,0
6.31,0
6.315,0
6.32,0
6.325,0
6.33,0
6.335,0
6.34,0
6.345,0
6.35,0
6.355,0
6.36,0
6.365,0
6.37,0
6.375,0
6.38,0
6.385,0
6.39,0
6.395,0
6.4,0
6.405,0
6.41,0
6.415,0
6.42,0
6.425,0
6.43,0
6.435,0
6.44,0
6.445,0
6.45,0
6.455,0
6.46,0
6.465,0
6.47,0
6.475,0
6.48,0
6.485,0
6.49,0
6.495,0
6.5,0
6.505,0
6.51,0
6.515,0
6.52,0
6.525,0
6.53,0
6.535,0
6.54,0
6.545,0
6.55,0
6.555,0
6.56,0
6.565,0
6.57,0
6.575,0
6.58,0
6.585,0
6.59,0
6.595,0
6.6,0
6.605,0
6.61,0
6.615,0
6.62,0
6.625,0
6.63,0
6.635,0
6.64,0
6.645,0
6.65,0
6.655,0
6.66,0
6.665,0
6.67,0
6.675,0
6.68,0
6.685,0
6.69,0
6.695,0
6.7,0
6.705,0
6.71,0
6.715,0
6.72,0
6.725,0
6.73,0
6.735,0
6.74,0
6.745,0
6.75,0
6.755,0
6.76,0
6.765,0
6.77,0
6.775,0
6.78,0
6.785,0
6.79,0
6.795,0
6.8,0
6.805,0
6.81,0
6.815,0
6.82,0
6.825,0
6.83,0
6.835,0
6.84,0
6.845,0
6.85,0
6.855,0
6.86,0
6.865,0
6.87,0
6.875,0
6.88,0
6.885,0
6.89,0
6.895,0
6.9,0
6.905,0
6.91,0
6.915,0
6.92,0
6.925,0
6.93,0
6.935,0
6.94,0
6.945,0
6.95,0
6.955,0
6.96,0
6.965,0
6.97,0
6.975,0
6.98,0
6.985,0
6.99,0
6.995,0
7,0
7.005,0
7.01,0
7.015,0
7.02,0
7.025,0
7.03,0
7.035,0
7.04,0
7.045,0
7.05,0
7.055,0
7.06,0
7.065,0
7.07,0
7.075,0
7.08,0
7.085,0
7.09,0
7.095,0
7.1,0
7.105,0
7.11,0
7.115,0
7.12,0
7.125,0
7.13,0
7.135,0
7.14,0
7.145,0
7.15,0
7.155,0
7.16,0
7.165,0
7.17,0
7.175,0
7.18,0
7.185,0
7.19,0
7.195,0
7.2,0
7.205,0
7.21,0
7.215,0
7.22,0
7.225,0
7.23,0
7.235,0
7.24,0
7.245,0
7.25,0
7.255,0
7.26,0
7.265,0
7.27,0
7.275,0
7.28,0
7.285,0
7.29,0
7.295,0
7.3,0
7.305,0
7.31,0
7.315,0
7.32,0
7.325,0
7.33,0
7.335,0
7.34,0
7.345,0
7.35,0
7.355,0
7.36,0
7.365,0
7.37,0
7.375,0
7.38,0
7.385,0
7.39,0
7.395,0
7.4,0
7.405,0
7.41,0
7.415,0
7.42,0
7.425,0
7.43,0
7.435,0
7.44,0
7.445,0
7.45,0
7.455,0
7.46,0
7.465,0
7.47,0
7.475,0
7.48,0
7.485,0
7.49,0
7.495,0
7.5,0
7.505,0
7.51,0
7.515,0
7.52,0
7.525,0
7.53,0
7.535,0
7.54,0
7.545,0
7.55,0
7.555,0
7.56,0
7.565,0
7.57,0
7.575,0
7.58,0
7.585,0
7.59,0
7.595,0
7.6,0
7.605,0
7.61,0
7.615,0
7.62,0
7.625,0
7.63,0
7.635,0
7.64,0
7.645,0
7.65,0
7.655,0
7.66,0
7.665,0
7.67,0
7.675,0
7.68,0
7.685,0
7.69,0
7.695,0
7.7,0
7.705,0
7.71,0
7.715,0
7.72,0
7.725,0
7.73,0
7.735,0
7.74,0
7.745,0
7.75,0
7.755,0
7.76,0
7.765,0
7.77,0
7.775,0
7.78,0
7.785,0
7.79,0
7.795,0
7.8,0
7.805,0
7.81,0
7.815,0
7.82,0
7.825,0
7.83,0
7.835,0
7.84,0
7.845,0
7.85,0
7.855,0
7.86,0
7.865,0
7.87,0
7.875,0
7.88,0
7.885,0
7.89,0
7.895,0
7.9,0
7.905,0
7.91,0
7.915,0
7.92,0
7.925,0
7.93,0
7.935,0
7.94,0
7.945,0
7.95,0
7.955,0
7.96,0
7.965,0
7.97,0
7.975,0
7.98,0
7.985,0
7.99,0
7.995,0
8,0
8.005,0
8.01,0
8.015,0
8.02,0
8.025,0
8.03,0
8.035,0
8.04,0
8.045,0
8.05,0
8.055,0
8.06,0
8.065,0
8.07,0
8.075,0
8.08,0
8.085,0
8.09,0
8.095,0
8.1,0
8.105,0
8.11,0
8.115,0
8.12,0
8.125,0
8.13,0
8.135,0
8.14,1
8.145,0
8.15,1
8.155,1
8.16,1
8.165,1
8.17,1
8.175,1
8.18,1
8.185,1
8.19,1
8.195,1
8.2,1
8.205,1
8.21,1
8.215,1
8.22,1
8.225,1
8.23,1
8.235,1
8.24,1
8.245,1
8.25,1
8.255,1
8.26,1
8.265,1
8.27,1
8.275,1
8.28,1
8.285,1
8.29,1
8.295,1
8.3,1
8.305,1
8.31,1
8.315,1
8.32,1
8.325,1
8.33,1
8.335,1
8.34,1
8.345,1
8.35,1
8.355,1
8.36,1
8.365,1
8.37,1
8.375,1
8.38,1
8.385,1
8.39,1
8.395,1
8.4,1
8.405,1
8.41,1
8.415,1
8.42,1
8.425,1
8.43,1
8.435,1
8.44,1
8.445,1
8.45,1
8.455,1
8.46,1
8.465,1
8.47,1
8.475,1
8.48,1
8.485,1
8.49,1
8.495,1
8.5,1
8.505,1
8.51,1
8.515,1
8.52,1
8.525,1
8.53,1
8.535,1
8.54,1
8.545,1
8.55,1
8.555,1
8.56,1
8.565,1
8.57,1
8.575,1
8.58,1
8.585,1
8.59,1
8.595,1
8.6,1
8.605,1
8.61,1
8.615,1
8.62,1
8.625,1
8.63,1
8.635,1
8.64,1
8.645,1
8.65,1
8.655,1
8.66,1
8.665,1
8.67,1
8.675,1
8.68,1
8.685,1
8.69,1
8.695,1
8.7,1
8.705,1
8.71,1
8.715,1
8.72,1
8.725,1
8.73,1
8.735,1
8.74,1
8.745,1
8.75,1
8.755,1
8.76,1
8.765,1
8.77,1
8.775,1
8.78,1
8.785,1
8.79,1
8.795,1
8.8,1
8.805,1
8.81,1
8.815,1
8.82,1
8.825,1
8.83,1
8.835,1
8.84,1
8.845,1
8.85,1
8.855,1
8.86,1
8.865,1
8.87,1
8.875,1
8.88,1
8.885,1
8.89,1
8.895,1
8.9,1
8.905,1
8.91,1
8.915,1
8.92,1
8.925,1
8.93,1
8.935,1
8.94,1
8.945,1
8.95,1
8.955,1
8.96,1
8.965,1
8.97,1
8.975,1
8.98,1
8.985,1
8.99,1
8.995,1
9,1
9.005,1
9.01,1
9.015,1
9.02,1
9.025,1
9.03,1
9.035,1
9.04,1
9.045,1
9.05,1
9.055,1
9.06,1
9.065,1
9.07,1
9.075,1
9.08,1
9.085,1
9.09,1
9.095,1
9.1,1
9.105,1
9.11,1
9.115,1
9.12,1
9.125,1
9.13,1
9.135,1
9.14,1
9.145,1
9.15,1
9.155,1
9.16,1
9.165,1
9.17,1
9.175,1
9.18,1
9.185,1
9.19,1
9.195,1
9.2,1
9.205,1
9.21,1
9.215,1
9.22,1
9.225,1
9.23,1
9.235,1
9.24,1
9.245,1
9.25,1
9.255,1
9.26,1
9.265,1
9.27,1
9.275,1
9.28,1
9.285,1
9.29,1
9.295,1
9.3,1
9.305,1
9.31,1
9.315,1
9.32,1
9.325,1
9.33,1
9.335,1
9.34,1
9.345,1
9.35,1
9.355,1
9.36,1
9.365,1
9.37,1
9.375,1
9.38,1
9.385,1
9.39,1
9.395,1
9.4,1
9.405,1
9.41,1
9.415,1
9.42,1
9.425,1
9.43,1
9.435,1
9.44,1
9.445,1
9.45,1
9.455,1
9.46,1
9.465,1
9.47,1
9.475,1
9.48,1
9.485,1
9.49,1
9.495,1
9.5,1
9.505,1
9.51,1
9.515,1
9.52,1
9.525,1
9.53,1
9.535,1
9.54,1
9.545,1
9.55,1
9.555,1
9.56,1
9.565,1
9.57,1
9.575,1
9.58,1
9.585,1
9.59,1
9.595,1
9.6,1
9.605,1
9.61,1
9.615,1
9.62,1
9.625,1
9.63,1
9.635,1
9.64,1
9.645,1
9.65,1
9.655,1
9.66,1
9.665,1
9.67,1
9.675,1
9.68,1
9.685,1
9.69,1
9.695,1
9.7,1
9.705,1
9.71,1
9.715,1
9.72,1
9.725,1
9.73,1
9.735,1
9.74,1
9.745,1
9.75,1
9.755,1
9.76,1
9.765,1
9.77,1
9.775,1
9.78,1
9.785,1
9.79,1
9.795,1
9.8,1
9.805,1
9.81,1
9.815,1
9.82,1
9.825,1
9.83,1
9.835,1
9.84,1
9.845,1
9.85,1
9.855,1
9.86,1
9.865,1
9.87,1
9.875,1
9.88,1
9.885,1
9.89,1
9.895,1
9.9,1
9.905,1
9.91,1
9.915,1
9.92,1
9.925,1
9.93,1
9.935,1
9.94,1
9.945,1
9.95,1
9.955,1
9.96,1
9.965,1
9.97,1
9.975,1
9.98,1
9.985,1
9.99,1
9.995,1
10,1
10.005,1
10.01,1
10.015,1
10.02,1
10.025,1
10.03,1
10.035,1
10.04,1
10.045,1
10.05,1
10.055,1
10.06,1
10.065,1
10.07,1
10.075,1
10.08,1
10.085,1
10.09,1
10.095,1
10.1,1
10.105,1
10.11,1
10.115,1
10.12,1
10.125,1
10.13,1
10.135,1
10.14,1
10.145,1
10.15,1
10.155,1
10.16,1
10.165,1
10.17,1
10.175,1
10.18,1
10.185,1
10.19,1
10.195,1
10.2,1
10.205,1
10.21,1
10.215,1
10.22,1
10.225,1
10.23,1
10.235,1
10.24,1
10.245,1
10.25,1
10.255,1
10.26,1
10.265,1
10.27,1
10.275,1
10.28,1
10.285,1
10.29,1
10.295,1
10.3,1
10.305,1
10.31,1
10.315,1
10.32,1
10.325,1
10.33,1
10.335,1
10.34,1
10.345,1
10.35,1
10.355,1
10.36,1
10.365,1
10.37,1
10.375,1
10.38,1
10.385,1
10.39,1
10.395,1
10.4,1
10.405,1
10.41,1
10.415,1
10.42,1
10.425,1
10.43,1
10.435,1
10.44,1
10.445,1
10.45,1
10.455,1
10.46,1
10.465,1
10.47,1
10.475,1
10.48,1
10.485,1
10.49,1
10.495,1
10.5,1
10.505,1
10.51,1
10.515,1
10.52,1
10.525,1
10.53,1
10.535,1
10.54,1
10.545,1
10.55,1
10.555,1
10.56,1
10.565,1
10.57,1
10.575,1
10.58,1
10.585,1
10.59,1
10.595,1
10.6,1
10.605,1
10.61,1
10.615,1
10.62,1
10.625,1
10.63,1
10.635,1
10.64,1
10.645,1
10.65,1
10.655,1
10.66,1
10.665,1
10.67,1
10.675,1
10.68,1
10.685,1
10.69,1
10.695,1
10.7,1
10.705,1
10.71,1
10.715,1
10.72,1
10.725,1
10.73,1
10.735,1
10.74,1
10.745,1
10.75,1
10.755,1
10.76,1
10.765,1
10.77,1
10.775,1
10.78,1
10.785,1
10.79,1
10.795,1
10.8,1
10.805,1
10.81,1
10.815,1
10.82,1
10.825,1
10.83,1
10.835,1
10.84,1
10.845,1
10.85,1
10.855,1
10.86,1
10.865,1
10.87,1
10.875,1
10.88,1
10.885,1
10.89,1
10.895,1
10.9,1
10.905,1
10.91,1
10.915,1
10.92,1
10.925,1
10.93,1
10.935,1
10.94,1
10.945,1
10.95,1
10.955,1
10.96,1
10.965,1
10.97,1
10.975,1
10.98,1
10.985,1
10.99,1
10.995,1
11,1
11.005,1
11.01,1
11.015,1
11.02,1
11.025,1
11.03,1
11.035,1
11.04,1
11.045,1
11.05,1
11.055,1
11.06,1
11.065,1
11.07,1
11.075,1
11.08,1
11.085,1
11.09,1
11.095,1
11.1,1
11.105,1
11.11,1
11.115,1
11.12,1
11.125,1
11.13,1
11.135,1
11.14,1
11.145,1
11.15,1
11.155,1
11.16,1
11.165,1
11.17,1
11.175,1
11.18,1
11.185,1
11.19,1
11.195,1
11.2,1
11.205,1
11.21,1
11.215,1
11.22,1
11.225,1
11.23,1
11.235,1
11.24,1
11.245,1
11.25,1
11.255,1
11.26,1
11.265,1
11.27,1
11.275,1
11.28,1
11.285,1
11.29,1
11.295,1
11.3,1
11.305,1
11.31,1
11.315,1
11.32,1
11.325,1
11.33,1
11.335,1
11.34,1
11.345,1
11.35,1
11.355,1
11.36,1
11.365,1
11.37,1
11.375,1
11.38,1
11.385,1
11.39,1
11.395,1
11.4,1
11.405,1
11.41,1
11.415,1
11.42,1
11.425,1
11.43,1
11.435,1
11.44,1
11.445,1
11.45,1
11.455,1
11.46,1
11.465,1
11.47,1
11.475,1
11.48,1
11.485,1
11.49,1
11.495,1
11.5,1
11.505,1
11.51,1
11.515,1
11.52,1
11.525,1
11.53,1
11.535,1
11.54,1
11.545,1
11.55,1
11.555,1
11.56,1
11.565,1
11.57,1
11.575,1
11.58,1
11.585,1
11.59,1
11.595,1
11.6,1
11.605,1
11.61,1
11.615,1
11.62,1
11.625,1
11.63,1
11.635,1
11.64,1
11.645,1
11.65,1
11.655,1
11.66,1
11.665,1
